FactVentePK,dateFK,documentFK,channelFK,customerFK,productFK,price,quantity,remise,total_ht,tva,timbre,total_ttc,startDate,endDate,flag
1,20260102,4601,4,3461,4685,50,2,0,100,0,0,100,2026-04-21 19:46:19.489,,y
2,20251230,4602,4,3462,4667,90,1,0,90,0,0,90,2026-04-21 19:46:19.493,,y
3,20251229,4603,4,3463,4517,65,1,0,153,0,0,153,2026-04-21 19:46:19.493,,y
4,20251229,4603,4,3463,4512,58,1,0,153,0,0,153,2026-04-21 19:46:19.493,,y
5,20251229,4603,4,3463,4608,30,1,0,153,0,0,153,2026-04-21 19:46:19.493,,y
6,20251229,4604,4,3464,4626,90,1,0,90,0,0,90,2026-04-21 19:46:19.493,,y
7,20251229,4605,4,3465,4626,90,1,0,90,0,0,90,2026-04-21 19:46:19.493,,y
8,20251229,4606,4,3466,4685,50,2,0,100,0,0,100,2026-04-21 19:46:19.494,,y
9,20251229,4607,4,3467,4757,30,1,0,105,0,0,105,2026-04-21 19:46:19.494,,y
10,20251229,4607,4,3467,4773,25,1,0,105,0,0,105,2026-04-21 19:46:19.494,,y
11,20251229,4607,4,3467,4775,25,1,0,105,0,0,105,2026-04-21 19:46:19.494,,y
12,20251229,4607,4,3467,4774,25,1,0,105,0,0,105,2026-04-21 19:46:19.494,,y
13,20251228,4608,4,3468,4686,50,1,0,75,0,0,75,2026-04-21 19:46:19.494,,y
14,20251228,4608,4,3468,4776,25,1,0,75,0,0,75,2026-04-21 19:46:19.494,,y
15,20251228,4609,4,3469,4512,58,1,0,58,0,0,58,2026-04-21 19:46:19.495,,y
16,20251228,4610,4,3470,4655,184,1,0,184,0,0,184,2026-04-21 19:46:19.495,,y
17,20251227,4611,4,3471,4685,50,1,0,98,0,0,98,2026-04-21 19:46:19.495,,y
18,20251227,4611,4,3471,4515,48,1,0,98,0,0,98,2026-04-21 19:46:19.495,,y
19,20251227,4612,4,3472,4517,65,1,0,65,0,0,65,2026-04-21 19:46:19.495,,y
20,20251227,4613,4,3674,4511,30,1,0,30,0,0,30,2026-04-21 19:46:19.495,,y
21,20251227,4614,4,3474,4626,90,1,0,124,0,0,124,2026-04-21 19:46:19.495,,y
22,20251227,4614,4,3474,3000,34,1,0,124,0,0,124,2026-04-21 19:46:19.495,,y
23,20251226,4615,4,3475,4626,90,1,0,90,0,0,90,2026-04-21 19:46:19.496,,y
24,20251226,4616,4,3476,4745,20,5,0,100,0,0,100,2026-04-21 19:46:19.496,,y
25,20251226,4617,4,3477,4608,30,4,0,120,0,0,120,2026-04-21 19:46:19.496,,y
26,20251226,4618,4,3478,4685,50,1,0,99.9,0,0,99.9,2026-04-21 19:46:19.496,,y
27,20251226,4618,4,3478,4553,49.9,1,0,99.9,0,0,99.9,2026-04-21 19:46:19.496,,y
28,20251225,4619,4,3480,4626,90,1,0,90,0,0,90,2026-04-21 19:46:19.496,,y
29,20251225,4620,4,3480,4626,90,1,0,90,0,0,90,2026-04-21 19:46:19.497,,y
30,20251225,4621,4,3481,4626,90,1,0,90,0,0,90,2026-04-21 19:46:19.497,,y
31,20251225,4622,4,3482,4666,90,1,0,90,0,0,90,2026-04-21 19:46:19.497,,y
32,20251224,4623,4,3483,4787,20,1,0,75,0,0,75,2026-04-21 19:46:19.497,,y
33,20251224,4623,4,3483,4720,30,1,0,75,0,0,75,2026-04-21 19:46:19.497,,y
34,20251224,4623,4,3483,4773,25,1,0,75,0,0,75,2026-04-21 19:46:19.497,,y
35,20251224,4624,4,3484,4926,90,1,0,90,0,0,90,2026-04-21 19:46:19.497,,y
36,20251224,4625,4,3485,4926,90,1,0,90,0,0,90,2026-04-21 19:46:19.498,,y
37,20251224,4626,4,3486,4926,90,1,0,90,0,0,90,2026-04-21 19:46:19.498,,y
38,20251224,4627,4,3487,4926,90,1,0,90,0,0,90,2026-04-21 19:46:19.498,,y
39,20251224,4628,4,3488,4613,80,1,0,105,0,0,105,2026-04-21 19:46:19.498,,y
40,20251224,4628,4,3488,4766,25,1,0,105,0,0,105,2026-04-21 19:46:19.498,,y
41,20251224,4629,4,3489,4557,100,1,0,150,0,0,150,2026-04-21 19:46:19.498,,y
42,20251224,4629,4,3489,4686,50,1,0,150,0,0,150,2026-04-21 19:46:19.499,,y
43,20251224,4630,4,3490,4775,25,1,0,100,0,0,100,2026-04-21 19:46:19.499,,y
44,20251224,4630,4,3490,4774,25,1,0,100,0,0,100,2026-04-21 19:46:19.499,,y
45,20251224,4630,4,3490,4722,30,1,0,100,0,0,100,2026-04-21 19:46:19.499,,y
46,20251224,4630,4,3490,2975,20,1,0,100,0,0,100,2026-04-21 19:46:19.499,,y
47,20251224,4631,4,3491,4773,25,4,0,100,0,0,100,2026-04-21 19:46:19.499,,y
48,20251224,4632,4,3492,4745,20,1,0,89.9,0,0,89.9,2026-04-21 19:46:19.499,,y
49,20251224,4632,4,3492,4553,49.9,1,0,89.9,0,0,89.9,2026-04-21 19:46:19.500,,y
50,20251224,4632,4,3492,3310,20,1,0,89.9,0,0,89.9,2026-04-21 19:46:19.500,,y
51,20251224,4633,4,3493,4512,58,1,0,58,0,0,58,2026-04-21 19:46:19.500,,y
52,20251224,4634,4,3494,3310,20,1,0,89.9,0,0,89.9,2026-04-21 19:46:19.500,,y
53,20251224,4634,4,3494,4746,20,1,0,89.9,0,0,89.9,2026-04-21 19:46:19.500,,y
54,20251224,4634,4,3494,4553,49.9,1,0,89.9,0,0,89.9,2026-04-21 19:46:19.501,,y
55,20251224,4635,4,3495,4677,150,1,0,150,0,0,150,2026-04-21 19:46:19.501,,y
56,20251223,4636,4,3496,4516,45,1,0,123,0,0,123,2026-04-21 19:46:19.501,,y
57,20251223,4636,4,3496,4515,48,1,0,123,0,0,123,2026-04-21 19:46:19.501,,y
58,20251223,4636,4,3496,4511,30,1,0,123,0,0,123,2026-04-21 19:46:19.501,,y
59,20251222,4637,4,3498,4608,30,1,0,79.9,0,0,79.9,2026-04-21 19:46:19.501,,y
60,20251222,4637,4,3498,4553,49.9,1,0,79.9,0,0,79.9,2026-04-21 19:46:19.502,,y
61,20251222,4638,4,3498,4608,30,1,0,79.9,0,0,79.9,2026-04-21 19:46:19.502,,y
62,20251222,4638,4,3498,4553,49.9,1,0,79.9,0,0,79.9,2026-04-21 19:46:19.502,,y
63,20251222,4639,4,3499,4926,90,1,0,90,0,0,90,2026-04-21 19:46:19.502,,y
64,20251219,4640,4,3500,4926,90,1,0,90,0,0,90,2026-04-21 19:46:19.502,,y
65,20251218,4641,4,3501,4626,90,1,0,90,0,0,90,2026-04-21 19:46:19.502,,y
66,20251217,4642,4,3502,4515,48,1,0,93,0,0,93,2026-04-21 19:46:19.503,,y
67,20251217,4642,4,3502,4516,45,1,0,93,0,0,93,2026-04-21 19:46:19.503,,y
68,20251217,4643,4,3503,4553,49.9,2,0,99.8,0,0,99.8,2026-04-21 19:46:19.503,,y
69,20251217,4644,4,3504,4684,50,1,0,106,0,0,106,2026-04-21 19:46:19.503,,y
70,20251217,4644,4,3504,4782,56,1,0,106,0,0,106,2026-04-21 19:46:19.503,,y
71,20251215,4645,4,3505,4579,90,1,0,90,0,0,90,2026-04-21 19:46:19.503,,y
72,20251214,4646,4,3506,4926,90,1,0,90,0,0,90,2026-04-21 19:46:19.503,,y
73,20251214,4647,4,3507,4608,30,2,0,90,0,0,90,2026-04-21 19:46:19.504,,y
74,20251214,4647,4,3507,4757,30,1,0,90,0,0,90,2026-04-21 19:46:19.504,,y
75,20251213,4648,4,3508,4773,25,1,0,100,0,0,100,2026-04-21 19:46:19.504,,y
76,20251213,4648,4,3508,4776,25,1,0,100,0,0,100,2026-04-21 19:46:19.504,,y
77,20251213,4648,4,3508,4774,25,1,0,100,0,0,100,2026-04-21 19:46:19.504,,y
78,20251213,4648,4,3508,4775,25,1,0,100,0,0,100,2026-04-21 19:46:19.504,,y
79,20251212,4649,4,3509,4613,80,1,0,105,0,0,105,2026-04-21 19:46:19.505,,y
80,20251212,4649,4,3509,4776,25,1,0,105,0,0,105,2026-04-21 19:46:19.505,,y
81,20251212,4650,4,3510,4553,49.9,1,0,89.9,0,0,89.9,2026-04-21 19:46:19.505,,y
82,20251212,4650,4,3510,4744,20,1,0,89.9,0,0,89.9,2026-04-21 19:46:19.505,,y
83,20251212,4650,4,3510,4745,20,1,0,89.9,0,0,89.9,2026-04-21 19:46:19.505,,y
84,20251212,4651,4,3695,4736,119,1,0,119,0,0,119,2026-04-21 19:46:19.505,,y
85,20251211,4652,4,3512,4553,49.9,1,0,108.9,0,0,108.9,2026-04-21 19:46:19.505,,y
86,20251211,4652,4,3512,3000,34,1,0,108.9,0,0,108.9,2026-04-21 19:46:19.506,,y
87,20251211,4652,4,3512,4776,25,1,0,108.9,0,0,108.9,2026-04-21 19:46:19.506,,y
88,20251211,4653,4,3513,4517,65,1,0,90,0,0,90,2026-04-21 19:46:19.506,,y
89,20251211,4653,4,3513,4776,25,1,0,90,0,0,90,2026-04-21 19:46:19.506,,y
90,20251211,4654,4,3514,4736,119,1,0,119,0,0,119,2026-04-21 19:46:19.506,,y
91,20251211,4655,4,3515,4553,49.9,2,0,99.8,0,0,99.8,2026-04-21 19:46:19.507,,y
92,20251211,4656,4,3516,4773,25,1,0,99.9,0,0,99.9,2026-04-21 19:46:19.507,,y
93,20251211,4656,4,3516,4776,25,1,0,99.9,0,0,99.9,2026-04-21 19:46:19.507,,y
94,20251211,4656,4,3516,4553,49.9,1,0,99.9,0,0,99.9,2026-04-21 19:46:19.507,,y
95,20251211,4657,4,3517,4685,50,1,0,99.9,0,0,99.9,2026-04-21 19:46:19.507,,y
96,20251211,4657,4,3517,4553,49.9,1,0,99.9,0,0,99.9,2026-04-21 19:46:19.507,,y
97,20251210,4658,4,3518,4584,80,1,0,80,0,0,80,2026-04-21 19:46:19.508,,y
98,20251210,4659,4,3519,4926,90,1,0,90,0,0,90,2026-04-21 19:46:19.508,,y
99,20251210,4660,4,3520,4926,90,1,0,90,0,0,90,2026-04-21 19:46:19.508,,y
100,20251209,4661,4,3521,4626,90,1,0,90,0,0,90,2026-04-21 19:46:19.508,,y
101,20251209,4662,4,3522,4626,90,1,0,90,0,0,90,2026-04-21 19:46:19.508,,y
102,20251208,4663,4,3523,4608,30,2,0,85,0,0,85,2026-04-21 19:46:19.508,,y
103,20251208,4663,4,3523,4776,25,1,0,85,0,0,85,2026-04-21 19:46:19.509,,y
104,20251205,4664,4,3524,4926,90,1,0,115,0,0,115,2026-04-21 19:46:19.509,,y
105,20251205,4664,4,3524,4773,25,1,0,115,0,0,115,2026-04-21 19:46:19.509,,y
106,20251205,4665,4,3525,4777,119,1,0,119,0,0,119,2026-04-21 19:46:19.509,,y
107,20251204,4666,4,3526,4626,90,1,0,90,0,0,90,2026-04-21 19:46:19.509,,y
108,20251204,4667,4,3527,4927,119,1,0,119,0,0,119,2026-04-21 19:46:19.509,,y
109,20251203,4668,4,3528,4926,90,1,0,90,0,0,90,2026-04-21 19:46:19.509,,y
110,20251202,4669,4,3529,4684,50,1,0,100,0,0,100,2026-04-21 19:46:19.510,,y
111,20251202,4669,4,3529,4745,20,1,0,100,0,0,100,2026-04-21 19:46:19.510,,y
112,20251202,4669,4,3529,4759,30,1,0,100,0,0,100,2026-04-21 19:46:19.510,,y
113,20251201,4670,4,3530,4686,50,1,0,99.9,0,0,99.9,2026-04-21 19:46:19.510,,y
114,20251201,4670,4,3530,4553,49.9,1,0,99.9,0,0,99.9,2026-04-21 19:46:19.510,,y
115,20251201,4671,4,3531,4691,25,1,0,25,0,0,25,2026-04-21 19:46:19.510,,y
116,20251201,4672,4,3532,4736,119,1,0,119,0,0,119,2026-04-21 19:46:19.510,,y
117,20251127,4673,4,3533,4667,90,1,0,90,0,0,90,2026-04-21 19:46:19.511,,y
118,20251125,4674,4,3534,4686,50,1,0,100,0,0,100,2026-04-21 19:46:19.511,,y
119,20251125,4674,4,3534,4773,25,2,0,100,0,0,100,2026-04-21 19:46:19.511,,y
120,20251125,4675,4,3535,3310,20,1,0,85,0,0,85,2026-04-21 19:46:19.511,,y
121,20251125,4675,4,3535,4833,35,1,0,85,0,0,85,2026-04-21 19:46:19.511,,y
122,20251125,4675,4,3535,4511,30,1,0,85,0,0,85,2026-04-21 19:46:19.512,,y
123,20251123,4676,4,3536,4608,30,1,0,90,0,0,90,2026-04-21 19:46:19.512,,y
124,20251123,4676,4,3536,4720,30,1,0,90,0,0,90,2026-04-21 19:46:19.512,,y
125,20251123,4676,4,3536,4722,30,1,0,90,0,0,90,2026-04-21 19:46:19.512,,y
126,20251121,4677,4,3537,3000,34,1,0,124,0,0,124,2026-04-21 19:46:19.512,,y
127,20251121,4677,4,3537,4626,90,1,0,124,0,0,124,2026-04-21 19:46:19.513,,y
128,20251120,4678,4,3538,4584,80,1,0,80,0,0,80,2026-04-21 19:46:19.513,,y
129,20251120,4679,4,3539,4773,25,1,0,84,0,0,84,2026-04-21 19:46:19.513,,y
130,20251120,4679,4,3539,4776,25,1,0,84,0,0,84,2026-04-21 19:46:19.513,,y
131,20251120,4679,4,3539,3000,34,1,0,84,0,0,84,2026-04-21 19:46:19.513,,y
132,20251117,4680,4,3540,3310,20,1,0,104,0,0,104,2026-04-21 19:46:19.513,,y
133,20251117,4680,4,3540,4774,25,1,0,104,0,0,104,2026-04-21 19:46:19.513,,y
134,20251117,4680,4,3540,4773,25,1,0,104,0,0,104,2026-04-21 19:46:19.514,,y
135,20251117,4680,4,3540,3000,34,1,0,104,0,0,104,2026-04-21 19:46:19.514,,y
136,20251117,4681,4,3541,4685,50,2,0,100,0,0,100,2026-04-21 19:46:19.514,,y
137,20251114,4682,4,3542,4553,49.9,1,0,99.9,0,0,99.9,2026-04-21 19:46:19.514,,y
138,20251114,4682,4,3542,4776,25,1,0,99.9,0,0,99.9,2026-04-21 19:46:19.514,,y
139,20251114,4682,4,3542,4773,25,1,0,99.9,0,0,99.9,2026-04-21 19:46:19.514,,y
140,20251114,4683,4,3543,4608,30,1,0,100,0,0,100,2026-04-21 19:46:19.514,,y
141,20251114,4683,4,3543,4766,25,1,0,100,0,0,100,2026-04-21 19:46:19.514,,y
142,20251114,4683,4,3543,4516,45,1,0,100,0,0,100,2026-04-21 19:46:19.515,,y
143,20251114,4684,4,3544,4513,46,1,0,96,0,0,96,2026-04-21 19:46:19.515,,y
144,20251114,4684,4,3544,4726,50,1,0,96,0,0,96,2026-04-21 19:46:19.515,,y
145,20251112,4685,4,3545,4776,25,1,0,80,0,0,80,2026-04-21 19:46:19.515,,y
146,20251112,4685,4,3545,4721,30,1,0,80,0,0,80,2026-04-21 19:46:19.515,,y
147,20251112,4685,4,3545,4773,25,1,0,80,0,0,80,2026-04-21 19:46:19.515,,y
148,20251111,4686,4,3546,4608,30,1,0,115,0,0,115,2026-04-21 19:46:19.515,,y
149,20251111,4686,4,3546,4776,25,1,0,115,0,0,115,2026-04-21 19:46:19.515,,y
150,20251111,4686,4,3546,4721,30,2,0,115,0,0,115,2026-04-21 19:46:19.516,,y
151,20251110,4687,4,3547,4744,20,5,0,100,0,0,100,2026-04-21 19:46:19.516,,y
152,20251108,4688,4,3548,4782,56,1,0,106,0,0,106,2026-04-21 19:46:19.516,,y
153,20251108,4688,4,3548,4684,50,1,0,106,0,0,106,2026-04-21 19:46:19.516,,y
154,20251106,4689,4,3549,4553,49.9,1,0,99.9,0,0,99.9,2026-04-21 19:46:19.516,,y
155,20251106,4689,4,3549,4684,50,1,0,99.9,0,0,99.9,2026-04-21 19:46:19.516,,y
156,20251106,4690,4,3550,4685,50,1,0,105,0,0,105,2026-04-21 19:46:19.516,,y
157,20251106,4690,4,3550,4774,25,1,0,105,0,0,105,2026-04-21 19:46:19.516,,y
158,20251106,4690,4,3550,4608,30,1,0,105,0,0,105,2026-04-21 19:46:19.516,,y
159,20251104,4691,4,3551,4553,49.9,1,0,99.8,0,0,99.8,2026-04-21 19:46:19.516,,y
160,20251104,4691,4,3551,4554,49.9,1,0,99.8,0,0,99.8,2026-04-21 19:46:19.517,,y
161,20251104,4692,4,3552,4626,90,1,0,90,0,0,90,2026-04-21 19:46:19.517,,y
162,20251102,4693,4,3553,4512,58,1,0,58,0,0,58,2026-04-21 19:46:19.517,,y
163,20251031,4694,4,3554,4584,80,1,0,105,0,0,105,2026-04-21 19:46:19.517,,y
164,20251031,4694,4,3554,4776,25,1,0,105,0,0,105,2026-04-21 19:46:19.517,,y
165,20251031,4695,4,3555,4926,90,1,0,90,0,0,90,2026-04-21 19:46:19.517,,y
166,20251031,4696,4,3556,4742,20,1,0,110,0,0,110,2026-04-21 19:46:19.517,,y
167,20251031,4696,4,3556,4745,20,1,0,110,0,0,110,2026-04-21 19:46:19.517,,y
168,20251031,4696,4,3556,3310,20,1,0,110,0,0,110,2026-04-21 19:46:19.517,,y
169,20251031,4696,4,3556,4776,25,1,0,110,0,0,110,2026-04-21 19:46:19.518,,y
170,20251031,4696,4,3556,4773,25,1,0,110,0,0,110,2026-04-21 19:46:19.518,,y
171,20251030,4697,4,3557,4665,90,1,0,90,0,0,90,2026-04-21 19:46:19.518,,y
172,20251030,4698,4,3558,4736,119,1,0,119,0,0,119,2026-04-21 19:46:19.518,,y
173,20251029,4699,4,3559,4584,80,1,0,80,0,0,80,2026-04-21 19:46:19.518,,y
174,20251028,4700,4,3560,3310,20,1,0,99,0,0,99,2026-04-21 19:46:19.518,,y
175,20251028,4700,4,3560,4746,20,1,0,99,0,0,99,2026-04-21 19:46:19.520,,y
176,20251028,4700,4,3560,4776,25,1,0,99,0,0,99,2026-04-21 19:46:19.520,,y
177,20251028,4700,4,3560,3000,34,1,0,99,0,0,99,2026-04-21 19:46:19.521,,y
178,20251028,4701,4,3561,4777,119,1,0,119,0,0,119,2026-04-21 19:46:19.521,,y
179,20251025,4702,4,3562,4685,50,2,0,100,0,0,100,2026-04-21 19:46:19.521,,y
180,20251023,4703,4,3563,4773,25,1,0,110,0,0,110,2026-04-21 19:46:19.521,,y
181,20251023,4703,4,3563,4776,25,1,0,110,0,0,110,2026-04-21 19:46:19.521,,y
182,20251023,4703,4,3563,4608,30,1,0,110,0,0,110,2026-04-21 19:46:19.521,,y
183,20251023,4703,4,3563,4721,30,1,0,110,0,0,110,2026-04-21 19:46:19.521,,y
184,20251022,4704,4,3564,4773,25,1,0,25,0,0,25,2026-04-21 19:46:19.522,,y
185,20251022,4705,4,3565,4731,60,1,0,110,0,0,110,2026-04-21 19:46:19.522,,y
186,20251022,4705,4,3565,4685,50,1,0,110,0,0,110,2026-04-21 19:46:19.522,,y
187,20251020,4706,4,3566,4776,25,1,0,100,0,0,100,2026-04-21 19:46:19.523,,y
188,20251020,4706,4,3566,4773,25,2,0,100,0,0,100,2026-04-21 19:46:19.523,,y
189,20251020,4706,4,3566,4775,25,1,0,100,0,0,100,2026-04-21 19:46:19.523,,y
190,20251020,4707,4,3567,4554,49.9,1,0,99.9,0,0,99.9,2026-04-21 19:46:19.524,,y
191,20251020,4707,4,3567,4685,50,1,0,99.9,0,0,99.9,2026-04-21 19:46:19.524,,y
192,20251020,4708,4,3568,2975,20,2,0,90,0,0,90,2026-04-21 19:46:19.525,,y
193,20251020,4708,4,3568,4752,25,2,0,90,0,0,90,2026-04-21 19:46:19.525,,y
194,20251020,4709,4,3569,4926,90,1,0,90,0,0,90,2026-04-21 19:46:19.525,,y
195,20251020,4710,4,3570,4608,30,1,0,105,0,0,105,2026-04-21 19:46:19.525,,y
196,20251020,4710,4,3570,4773,25,1,0,105,0,0,105,2026-04-21 19:46:19.525,,y
197,20251020,4710,4,3570,4719,30,1,0,105,0,0,105,2026-04-21 19:46:19.525,,y
198,20251020,4710,4,3570,4744,20,1,0,105,0,0,105,2026-04-21 19:46:19.525,,y
199,20251020,4711,4,3571,4626,90,1,0,90,0,0,90,2026-04-21 19:46:19.526,,y
200,20251018,4712,4,3572,4773,25,2,0,95,0,0,95,2026-04-21 19:46:19.526,,y
201,20251018,4712,4,3572,4516,45,1,0,95,0,0,95,2026-04-21 19:46:19.526,,y
202,20251016,4713,4,3573,4773,25,2,0,105,0,0,105,2026-04-21 19:46:19.526,,y
203,20251016,4713,4,3573,4719,30,1,0,105,0,0,105,2026-04-21 19:46:19.526,,y
204,20251016,4713,4,3573,4776,25,1,0,105,0,0,105,2026-04-21 19:46:19.526,,y
205,20251014,4714,4,3574,4744,20,4,0,80,0,0,80,2026-04-21 19:46:19.526,,y
206,20251013,4715,4,3577,4608,30,2,0,110,0,0,110,2026-04-21 19:46:19.526,,y
207,20251013,4715,4,3577,4685,50,1,0,110,0,0,110,2026-04-21 19:46:19.527,,y
208,20251013,4716,4,3576,4776,25,1,0,100,0,0,100,2026-04-21 19:46:19.527,,y
209,20251013,4716,4,3576,4775,25,1,0,100,0,0,100,2026-04-21 19:46:19.527,,y
210,20251013,4716,4,3576,4774,25,1,0,100,0,0,100,2026-04-21 19:46:19.527,,y
211,20251013,4716,4,3576,4773,25,1,0,100,0,0,100,2026-04-21 19:46:19.527,,y
212,20251013,4717,4,3577,4675,120,1,0,120,0,0,120,2026-04-21 19:46:19.527,,y
213,20251012,4718,4,3578,4721,30,1,0,104.9,0,0,104.9,2026-04-21 19:46:19.527,,y
214,20251012,4718,4,3578,4554,49.9,1,0,104.9,0,0,104.9,2026-04-21 19:46:19.527,,y
215,20251012,4718,4,3578,4774,25,1,0,104.9,0,0,104.9,2026-04-21 19:46:19.528,,y
216,20251009,4719,4,3579,4926,90,1,0,110,0,0,110,2026-04-21 19:46:19.528,,y
217,20251009,4719,4,3579,4743,20,1,0,110,0,0,110,2026-04-21 19:46:19.528,,y
218,20251007,4720,4,3580,4626,90,1,0,90,0,0,90,2026-04-21 19:46:19.528,,y
219,20251003,4721,4,3581,4515,48,1,0,48,0,0,48,2026-04-21 19:46:19.528,,y
220,20251003,4722,4,3582,4746,20,1,0,100,0,0,100,2026-04-21 19:46:19.528,,y
221,20251003,4722,4,3582,4584,80,1,0,100,0,0,100,2026-04-21 19:46:19.528,,y
222,20250930,4723,4,3583,4743,20,1,0,100,0,0,100,2026-04-21 19:46:19.528,,y
223,20250930,4723,4,3583,4742,20,1,0,100,0,0,100,2026-04-21 19:46:19.528,,y
224,20250930,4723,4,3583,4744,20,1,0,100,0,0,100,2026-04-21 19:46:19.528,,y
225,20250930,4723,4,3583,4745,20,1,0,100,0,0,100,2026-04-21 19:46:19.529,,y
226,20250930,4723,4,3583,4746,20,1,0,100,0,0,100,2026-04-21 19:46:19.529,,y
227,20250930,4724,4,3584,4926,90,1,0,90,0,0,90,2026-04-21 19:46:19.529,,y
228,20250930,4725,4,3585,4684,50,1,0,80,0,0,80,2026-04-21 19:46:19.529,,y
229,20250930,4725,4,3585,4759,30,1,0,80,0,0,80,2026-04-21 19:46:19.529,,y
230,20250928,4726,4,3586,4775,25,1,0,99.9,0,0,99.9,2026-04-21 19:46:19.529,,y
231,20250928,4726,4,3586,4773,25,1,0,99.9,0,0,99.9,2026-04-21 19:46:19.529,,y
232,20250928,4726,4,3586,4554,49.9,1,0,99.9,0,0,99.9,2026-04-21 19:46:19.529,,y
233,20250927,4727,4,3587,4608,30,1,0,85,0,0,85,2026-04-21 19:46:19.529,,y
234,20250927,4727,4,3587,4776,25,1,0,85,0,0,85,2026-04-21 19:46:19.529,,y
235,20250927,4727,4,3587,4722,30,1,0,85,0,0,85,2026-04-21 19:46:19.529,,y
236,20250925,4728,4,3730,4720,30,1,0,30,0,0,30,2026-04-21 19:46:19.530,,y
237,20250924,4729,4,3589,4608,30,2,0,90,0,0,90,2026-04-21 19:46:19.530,,y
238,20250924,4729,4,3589,4719,30,1,0,90,0,0,90,2026-04-21 19:46:19.530,,y
239,20250924,4730,4,3590,4513,46,1,0,96,0,0,96,2026-04-21 19:46:19.530,,y
240,20250924,4730,4,3590,4686,50,1,0,96,0,0,96,2026-04-21 19:46:19.530,,y
241,20250924,4731,4,3591,4626,90,1,0,90,0,0,90,2026-04-21 19:46:19.530,,y
242,20250923,4732,4,3592,2870,31,1,20,185,0,0,185,2026-04-21 19:46:19.530,,y
243,20250923,4732,4,3592,2871,31,2,0,185,0,0,185,2026-04-21 19:46:19.530,,y
244,20250923,4732,4,3592,2872,36,2,0,185,0,0,185,2026-04-21 19:46:19.530,,y
245,20250923,4733,4,3593,4736,119,1,0,119,0,0,119,2026-04-21 19:46:19.530,,y
246,20250922,4734,4,3594,4926,90,1,0,90,0,0,90,2026-04-21 19:46:19.531,,y
247,20250919,4735,4,3595,4736,119,1,0,119,0,0,119,2026-04-21 19:46:19.531,,y
248,20250917,4736,4,3596,3000,34,1,0,94,0,0,94,2026-04-21 19:46:19.531,,y
249,20250917,4736,4,3596,4511,30,1,0,94,0,0,94,2026-04-21 19:46:19.531,,y
250,20250917,4736,4,3596,4608,30,1,0,94,0,0,94,2026-04-21 19:46:19.531,,y
251,20250913,4737,4,3597,4517,65,1,0,65,0,0,65,2026-04-21 19:46:19.531,,y
252,20250910,4738,4,3737,4926,90,1,0,90,0,0,90,2026-04-21 19:46:19.531,,y
253,20250909,4739,4,3599,4742,20,1,0,20,0,0,20,2026-04-21 19:46:19.531,,y
254,20250907,4740,4,3626,4685,50,2,0,100,0,0,100,2026-04-21 19:46:19.531,,y
255,20250905,4741,4,3601,3310,20,2,0,65,0,0,65,2026-04-21 19:46:19.531,,y
256,20250905,4741,4,3601,4691,25,1,0,65,0,0,65,2026-04-21 19:46:19.532,,y
257,20250904,4742,4,3602,4511,30,1,0,88,0,0,88,2026-04-21 19:46:19.532,,y
258,20250904,4742,4,3602,4512,58,1,0,88,0,0,88,2026-04-21 19:46:19.532,,y
259,20250903,4743,4,3603,3000,34,1,0,124,0,0,124,2026-04-21 19:46:19.532,,y
260,20250903,4743,4,3603,4626,90,1,0,124,0,0,124,2026-04-21 19:46:19.532,,y
261,20250903,4744,4,3604,4513,46,1,0,94,0,0,94,2026-04-21 19:46:19.532,,y
262,20250903,4744,4,3604,4518,48,1,0,94,0,0,94,2026-04-21 19:46:19.532,,y
263,20250901,4745,4,3643,4675,120,1,0,120,0,0,120,2026-04-21 19:46:19.532,,y
264,20250901,4746,4,3606,4774,25,1,0,100,0,0,100,2026-04-21 19:46:19.532,,y
265,20250901,4746,4,3606,4775,25,1,0,100,0,0,100,2026-04-21 19:46:19.532,,y
266,20250901,4746,4,3606,4604,50,1,0,100,0,0,100,2026-04-21 19:46:19.532,,y
267,20250901,4747,4,3607,4608,30,1,0,100,0,0,100,2026-04-21 19:46:19.533,,y
268,20250901,4747,4,3607,4773,25,1,0,100,0,0,100,2026-04-21 19:46:19.533,,y
269,20250901,4747,4,3607,4776,25,1,0,100,0,0,100,2026-04-21 19:46:19.533,,y
270,20250901,4747,4,3607,4587,20,1,0,100,0,0,100,2026-04-21 19:46:19.533,,y
271,20250831,4748,4,3608,4624,84,1,0,84,0,0,84,2026-04-21 19:46:19.533,,y
272,20250831,4749,4,3609,4743,20,2,0,40,0,0,40,2026-04-21 19:46:19.533,,y
273,20250831,4750,4,3610,4661,100,1,0,100,0,0,100,2026-04-21 19:46:19.533,,y
274,20250830,4751,4,3611,3542,119,1,0,119,0,0,119,2026-04-21 19:46:19.533,,y
275,20250829,4752,4,3612,4608,30,1,0,115,0,0,115,2026-04-21 19:46:19.533,,y
276,20250829,4752,4,3612,4833,35,1,0,115,0,0,115,2026-04-21 19:46:19.533,,y
277,20250829,4752,4,3612,4773,25,2,0,115,0,0,115,2026-04-21 19:46:19.534,,y
278,20250829,4753,4,3613,3542,119,1,0,119,0,0,119,2026-04-21 19:46:19.534,,y
279,20250829,4754,4,3614,3542,119,1,0,119,0,0,119,2026-04-21 19:46:19.534,,y
280,20250826,4755,4,3615,3000,34,1,0,94,0,0,94,2026-04-21 19:46:19.534,,y
